"pubDate","timestamp","title","description","link","rss-url","country","category","keyphrases","key_words"
"Sun, 18 Sep 2022 16:38:08 GMT","1663519088.0","Karachi’s renowned Polo Grounds still fertile territory for Pakistani cricket","Hanif Mohammad and his four brothers learned the game here and today hundreds of cricketers play in overlapping matches  Late Sunday morning, and there is not a scrap of spare ground to be found at the Polo Grounds in downtown Karachi. Every last patch of its 20 acres of path and grass is taken up with games of tape-ball cricket, there must be 30, 40, 50 overlapping matches, enough, anyway, that it’s impossible to count the hundreds of players who are scattered all around, the fielders mixing with each so that if the man at mid-wicket in one game turned on the spot he could play cover in another, or fine leg for a third. Outside India, and the maidan in Mumbai, there isn’t a sight in cricket quite like it.  The place is officially known as the Gulshan-e-Jinnah, but no one will be able to give you directions if you call it that. The Polo Grounds, on the other hand, everyone knows. Everyone in Karachi cricket has played here over the years. Back in the late 1940s and early 1950s, it was where Hanif Mohammad and his four brothers learned the game. They’d only just moved to the city after partition. “One could see hundreds of people, mostly youngsters, playing cricket there every day,” Hanif wrote in his autobiography “whoever came first would choose his own spot and pitch his stumps for practice or for a match. Even the maulvis would join in.”   Continue reading...","https://www.theguardian.com/sport/2022/sep/18/the-renowned-polo-grounds-are-still-a-breeding-ground-for-pakistan-cricket","http://www.theguardian.com/uk/rss","GB","general","[]","set()"
"Sun, 18 Sep 2022 16:32:34 GMT","1663518754.0","Queen’s funeral may break TV records, but ad blackout will cost media dearly","Block on adverts around coverage will hit broadcasters hard and could cancel out payday for newspapers from extra sales  •  Death of the Queen and King Charles’s accession – latest updates   The  death of the Queen  and coverage of her funeral will top the ranks of the most-watched broadcasts in British television history, while newspaper publishers have seen an unprecedented boost in sales as  mourners seek commemorative copies . And yet the biggest national event in decades will not provide a commercial bonanza for media firms.  ITV has planned its largest-ever outside broadcast, with all of its channels simulcasting ad-free blanket live coverage for the first time in history. The day of the funeral will also be the first time in Channel 4’s four decades on air that it has instituted a 24-hour ad block across its channels.   Continue reading...","https://www.theguardian.com/media/2022/sep/18/queen-funeral-tv-media-industry-advertising-blackout","http://www.theguardian.com/uk/rss","GB","general","[]","set()"
"Sun, 18 Sep 2022 16:31:43 GMT","1663518703.0","Ukrainians flee shelling of Kupiansk as Russian forces try to slow advances","Day and night bombardment of town and villages in north-eastern frontline region is effort to stop more territorial gains by Ukraine    Russia-Ukraine war: latest updates    Ukrainian civilians were fleeing heavy fighting on Sunday, as Russia’s armed forces tried to hold off a further dramatic advance by Ukrainian troops in the north-east of the country.  Cars packed with families streamed out of the city of Kupiansk, which Ukraine recaptured just over a week ago as part of a stunning counter-offensive. Residents said they had been forced to leave because of heavy day and night shelling. The Russians were bombarding the town and surrounding villages, they said.   Continue reading...","https://www.theguardian.com/world/2022/sep/18/ukrainians-flee-shelling-of-kupiansk-as-russian-forces-try-to-slow-advances","http://www.theguardian.com/uk/rss","GB","general","[]","set()"
"Sun, 18 Sep 2022 16:29:30 GMT","1663518570.0","Kwasi Kwarteng to announce network of low-tax investment zones","Regulations will be relaxed in up to 12 places, with taxes cut to incentivise investment  The chancellor, Kwasi Kwarteng, is expected to announce the creation of a network of low-tax, low-regulation investment zones in an emergency budget on Friday.  Planning regulations will be relaxed in up to 12 places earmarked for this status, and taxes will be cut to incentivise investment.   Continue reading...","https://www.theguardian.com/politics/2022/sep/18/kwasi-kwarteng-to-announce-network-of-low-tax-investment-zones","http://www.theguardian.com/uk/rss","GB","general","[]","set()"
"Sun, 18 Sep 2022 15:22:25 GMT","1663514545.0","‘No way I could work for the Russians’: the Ukrainian teachers resisting occupation","Staff forced to choose between collaborating or fighting against Russian takeover of schools  At the beginning of summer, several months after the Russians had taken over a  large chunk  of southern Ukraine in the first days of the war, the headteacher of a school in an occupied town gathered his teaching collective for a meeting.  The school would cooperate with the Russian occupation authorities, he told them, and reopen for the new school year in September, teaching the Russian curriculum.   Continue reading...","https://www.theguardian.com/world/2022/sep/18/ukrainian-teachers-resist-russian-takeover-schools","http://www.theguardian.com/uk/rss","GB","general","[]","set()"
"Sun, 18 Sep 2022 15:20:52 GMT","1663514452.0","Sublime Maupay strike gives Everton first win of season against West Ham","A first Premier League win of the season and the first goal for his new striker have lifted the gloom for Frank Lampard going into the international break. The Everton performance to defeat West Ham was industrious, littered with brief moments of quality, including Neal Maupay’s sublime winner, but little more. Lampard will not mind how the result arrived but he will be desperate for it to provide lift-off for Everton this season.  The minute’s silence was interrupted repeatedly by boos from home supporters. The away end’s rapid retort was a profane request to shut up, a sign of the lack of imagination in the back and forth to come from Everton and West Ham. Overall the atmosphere at Goodison Park was subdued for large parts as fans watched a side without their No 9, Dominic Calvert-Lewin, who is yet to feature this season, or Jordan Pickford, also injured. The fiery atmosphere that helped keep Everton in the league last season has been replaced with trepidation and fear. The fans arrived in hope rather than expectation and they were rewarded for their commitment.   Continue reading...","https://www.theguardian.com/football/2022/sep/18/sublime-maupay-strike-gives-everton-first-win-of-season-against-west-ham","http://www.theguardian.com/uk/rss","GB","general","[]","set()"
"Sun, 18 Sep 2022 15:19:27 GMT","1663514367.0","‘It felt important to keep going’: grief hands London fashion week a dilemma","Whether to pay homage to the Queen amid the party dresses has divided participants  There was only one show in town in London this weekend, and that was the Queue. But the catwalks of London fashion week soldiered on.  “It felt important to keep going, because this is a time when London needs to stick together, and right now some of this city’s young designers are at risk of losing their businesses,” said the designer Jonathan Anderson after his JW Anderson show.   Continue reading...","https://www.theguardian.com/fashion/2022/sep/18/it-felt-important-to-keep-going-grief-hands-london-fashion-week-a-dilemma","http://www.theguardian.com/uk/rss","GB","general","[]","set()"
"Sun, 18 Sep 2022 15:00:16 GMT","1663513216.0","Who needs cutlery? Why food is more delicious when eating with hands","I was anxious when my fiance met my family. Would he master the art of eating with his hands? Luckily, he’s a fast learner…  When I first introduced my now-husband to my family, he was met with open arms by everyone – except my nine-year-old niece. “Why does Aunty have to marry that  man ?” she asked, before scathingly adding: “I bet he can’t even eat with his hands.”  In fact, my British Jewish fiance  was  adept at eating with his hands, but my niece’s assumption that he couldn’t maintain this most basic of Bangladeshi cultural practices was apparently reason enough for her to withhold approval. If he couldn’t even manage  that , how was he going to be good enough to marry her beloved aunt? At our first family meal together, she eyed him curiously as he ignored the knife and fork laid out for him – the sole cutlery on the table – and studiously mixed the steaming rice and yellow dal with his fingers. My father put a piece of fried fish on his future son-in-law’s plate, a carefully selected piece taken from the belly – or  pethi  – and usually reserved for children because it contains fewer bones. My mother reassured him that he could use a fork if he preferred, but boldly he persisted.   Continue reading...","https://www.theguardian.com/food/2022/sep/18/who-needs-cutlery-anyway-why-food-is-more-delicious-when-you-eat-with-your-hands","http://www.theguardian.com/uk/rss","GB","general","[]","set()"
"Sun, 18 Sep 2022 14:35:58 GMT","1663511758.0","Oktoberfest and a plastic pyramid: the weekend’s best photos","The Guardian’s picture editors select photo highlights from around the world   Continue reading...","https://www.theguardian.com/news/gallery/2022/sep/18/oktoberfest-plastic-pyramid-weekend-best-photos","http://www.theguardian.com/uk/rss","GB","general","[]","set()"
"Sun, 18 Sep 2022 14:27:03 GMT","1663511223.0","Jeremy Vine attacks social media firms after jailing of stalker","BBC and Channel 5 broadcaster says firms such as YouTube and Twitter have no moral values  Jeremy Vine has criticised social media companies for failing to take action against online hate in the wake of the jailing of stalker Alex Belfield.  Companies such as YouTube and Twitter had no moral values, said the BBC Radio 2 and Channel 5 broadcaster.   Continue reading...","https://www.theguardian.com/media/2022/sep/18/jeremy-vine-attacks-social-media-firms-after-jailing-of-stalker","http://www.theguardian.com/uk/rss","GB","general","[]","set()"
"Sun, 18 Sep 2022 14:20:41 GMT","1663510841.0","Whistleblower claims may not free Elon Musk from his Twitter hook","A court in Delaware will decide whether the Tesla chief can back out of his $44bn offer to buy the platform  As the Twitter whistleblower Peiter Zatko  was telling US lawmakers of “egregious” security failings  at the company last Tuesday, shareholders in the social media platform overwhelmingly voted to hand those problems over to someone else: Elon Musk.  It is unlikely that the Tesla CEO, who owns more than 9% of Twitter and  agreed to buy the company in April , was among the 99% of voting shareholders who  backed that $44bn (£38.5bn) deal , given he is now determined to abandon it. A Delaware judge will decide at a trial beginning on 17 October whether Musk gets to walk away, or be forced to acquire the business on the terms that he had agreed upon.   Continue reading...","https://www.theguardian.com/technology/2022/sep/18/whistleblower-elon-musk-twitter","http://www.theguardian.com/uk/rss","GB","general","[]","set()"
